RA,L5 midpoint (dec hours),M10 midpoint (dec hours),L5 (counts),M10 (counts),IV60,IS60,Type
0.8790187951466599,4.008100434751531,14.470537219434545,34.045996822379934,558.1888370379377,0.6761554528012763,0.6494553535282874,Mean_All
0.11508716428720264,4.106619321325099,2.6637839897213778,35.29551783587761,223.8524387736664,0.264099120603579,0.1716483604502303,Std_All
0.8517602144043827,4.028731475570948,14.140143941034266,39.21979639479693,495.17249288601255,0.6942806283631167,0.6381490751544348,Mean_Adults
0.12783728320794469,3.7629278155309294,2.7939867464275565,39.165985877816084,180.79803064056068,0.2674354513833226,0.1677409782525156,Std_Adults
